"","Name","MinYear","MaxYear","MaxCount","SumCount","Perc"
"4976","Rebbecca",1907,2009,74,2315,0.0319654427645788
"4977","Dimple",1893,2003,78,2441,0.0319541171650963
"4978","Elease",1895,2014,97,3036,0.0319499341238472
"4979","Linnette",1930,2013,36,1127,0.0319432120674357
"4980","Roseanne",1912,2014,228,7139,0.031937246112901
"4981","Rosana",1885,2014,78,2444,0.0319148936170213
"4982","Princess",1895,2014,400,12539,0.0319004705319403
"4983","Pearly",1884,2013,53,1663,0.031870114251353
"4984","Lita",1888,2014,135,4236,0.0318696883852691
"4985","Vanetta",1910,1998,39,1224,0.0318627450980392
"4986","Carolin",1912,2013,39,1225,0.0318367346938776
"4987","Alfreda",1881,2014,362,11374,0.0318269737998945
"4988","Ruth",1880,2014,26100,820068,0.0318266290112527
"4989","Shira",1941,2014,159,4996,0.0318254603682946
"4990","Liza",1880,2014,518,16280,0.0318181818181818
"4991","Jerrie",1913,2007,167,5251,0.031803466006475
"4992","Sabra",1880,2014,155,4876,0.0317883511074651
"4993","Lissa",1923,2014,122,3839,0.031779109143006
"4994","Meryl",1892,2014,156,4909,0.031778366266042
"4995","Camie",1947,2014,50,1574,0.0317662007623888
"4996","Eleanor",1880,2014,8499,267552,0.0317657875852171
"4997","Ardis",1899,2003,202,6363,0.0317460317460317
"4998","Erlene",1903,1988,74,2331,0.0317460317460317
"4999","Sharlene",1917,2014,381,12002,0.0317447092151308
"5000","Lorine",1889,2002,277,8729,0.031733302783824
"5001","Deona",1946,2014,36,1135,0.0317180616740088
"5002","Romana",1891,2014,53,1671,0.0317175344105326
"5003","Willena",1884,1990,34,1072,0.0317164179104478
"5004","Collene",1922,2003,32,1009,0.0317145688800793
"5005","Carolina",1880,2014,1268,39996,0.0317031703170317
"5006","Shireen",1923,2014,40,1262,0.0316957210776545
"5007","Lois",1880,2014,10503,331580,0.0316756137282104
"5008","Caralyn",1937,2014,33,1042,0.0316698656429942
"5009","Vesta",1880,2014,257,8116,0.0316658452439625
"5010","Carolyne",1882,2014,108,3411,0.0316622691292876
"5011","Philip",1896,1996,36,1137,0.0316622691292876
"5012","Celinda",1938,2013,34,1074,0.031657355679702
"5013","Fredia",1901,1990,73,2307,0.0316428261811877
"5014","Albert",1882,2004,81,2560,0.031640625
"5015","Bonnie",1880,2014,10217,322938,0.0316376518093256
"5016","Deeanna",1938,2014,61,1930,0.0316062176165803
"5017","Norma",1880,2014,8758,277098,0.0316061465618662
"5018","Adrienne",1880,2014,2078,65747,0.0316060048367226
"5019","Beatrice",1880,2014,5969,188891,0.0316002350561964
"5020","Everlena",1886,1977,36,1140,0.0315789473684211
"5021","Keturah",1890,2014,96,3042,0.0315581854043393
"5022","Fred",1880,1989,64,2028,0.0315581854043393
"5023","Charleen",1911,2014,231,7321,0.0315530665209671
"5024","Hazel",1880,2014,7615,241417,0.0315429319393415
"5025","Kateri",1937,2014,65,2061,0.0315380883066473
"5026","Clyde",1880,1977,124,3932,0.0315361139369278
"5027","Ardith",1904,1985,176,5581,0.0315355671026698
"5028","Cherry",1880,2014,354,11239,0.0314974641872053
"5029","Alica",1922,2009,40,1270,0.031496062992126
"5030","Mariaelena",1935,2014,58,1842,0.0314875135722041
"5031","Bridget",1880,2014,2763,87766,0.0314814392817264
"5032","Marvis",1914,1978,43,1366,0.0314787701317716
"5033","Rosena",1881,2003,43,1366,0.0314787701317716
"5034","Margarete",1884,2014,74,2351,0.0314759676733305
"5035","Shela",1935,2007,44,1398,0.0314735336194564
"5036","Mirian",1911,2014,100,3178,0.0314663310258024
"5037","Gregory",1929,2012,90,2862,0.0314465408805031
"5038","Lanita",1913,2014,114,3626,0.0314396028681743
"5039","Adline",1880,1991,37,1177,0.0314358538657604
"5040","Joetta",1913,2014,111,3532,0.0314269535673839
"5041","Maryjean",1920,2014,34,1082,0.0314232902033272
"5042","Albertine",1880,1981,69,2196,0.0314207650273224
"5043","Beverley",1912,2014,407,12960,0.0314043209876543
"5044","Melody",1914,2014,2757,87805,0.0313991230567735
"5045","Melinda",1880,2014,4225,134584,0.0313930333472032
"5046","Cecil",1880,2004,241,7677,0.0313924710173245
"5047","Starla",1942,2014,243,7742,0.0313872384396797
"5048","Nicki",1923,2014,189,6022,0.0313849219528396
"5049","Suzanne",1880,2014,6856,218597,0.0313636509192715
"5050","Inez",1880,2014,2107,67191,0.0313583664478874
"5051","Alethia",1894,2014,74,2360,0.0313559322033898
"5052","Allena",1888,2014,57,1818,0.0313531353135314
"5053","Joellen",1922,2014,167,5330,0.0313320825515947
"5054","Maple",1896,2014,52,1660,0.0313253012048193
"5055","Raye",1889,2014,67,2139,0.0313230481533427
"5056","Julieanne",1940,2014,52,1661,0.0313064419024684
"5057","Genevieve",1880,2014,3304,105577,0.0312946948672533
"5058","Zulema",1889,2014,106,3389,0.0312776630274417
"5059","Aline",1880,2014,445,14230,0.0312719606465214
"5060","Mozella",1880,1982,57,1823,0.0312671420735052
"5061","Donald",1890,2004,174,5568,0.03125
"5062","Zoraida",1918,2014,62,1984,0.03125
"5063","Alvena",1880,2000,50,1601,0.0312304809494066
"5064","Star",1922,2014,221,7077,0.0312279214356366
"5065","Floyd",1885,1992,43,1377,0.0312273057371097
"5066","Junita",1912,1992,41,1313,0.0312261995430312
"5067","Leona",1880,2014,3335,106830,0.0312178227089769
"5068","Blondell",1906,1975,46,1474,0.0312075983717775
"5069","Lee",1880,2014,1936,62037,0.0312071828102584
"5070","Joeann",1917,2006,40,1282,0.031201248049922
"5071","Greer",1941,2014,65,2084,0.031190019193858
"5072","Arleta",1909,1989,32,1026,0.0311890838206628
"5073","Alease",1888,2012,57,1828,0.0311816192560175
"5074","Lulu",1880,2014,376,12063,0.0311696924479814
"5075","Arlyn",1914,2014,59,1893,0.0311674590596936
"5076","Tova",1942,2014,62,1990,0.0311557788944724
"5077","Regena",1904,2008,85,2730,0.0311355311355311
"5078","Lupita",1912,2014,158,5075,0.0311330049261084
"5079","Eleanora",1880,2014,174,5589,0.0311325818572195
"5080","Beryl",1880,2014,312,10033,0.0310973786504535
"5081","Leonore",1881,2014,70,2251,0.0310972900932919
"5082","Rebekah",1883,2014,2221,71427,0.0310946840830498
"5083","Rutha",1884,1975,87,2798,0.0310936383130808
"5084","Vernia",1885,1973,40,1287,0.0310800310800311
"5085","Janese",1935,2014,34,1094,0.0310786106032907
"5086","Vernie",1880,1978,123,3958,0.0310763011622031
"5087","Jeanice",1915,2011,39,1255,0.0310756972111554
"5088","Antonio",1915,2013,61,1963,0.0310748853795211
"5089","Margo",1905,2014,714,22977,0.0310745528136832
"5090","Lawanna",1921,1996,74,2382,0.0310663308144416
"5091","Devora",1915,2014,66,2125,0.0310588235294118
"5092","Sherilyn",1933,2014,120,3864,0.031055900621118
"5093","Billy",1899,2014,166,5346,0.0310512532734755
"5094","Christianne",1948,2013,44,1418,0.0310296191819464
"5095","Manda",1880,2012,102,3288,0.031021897810219
"5096","Carlena",1910,2014,42,1354,0.0310192023633678
"5097","Icie",1881,2010,42,1354,0.0310192023633678
"5098","Rosalva",1926,2014,65,2096,0.0310114503816794
"5099","Sherrell",1934,2013,86,2775,0.030990990990991
"5100","Anner",1880,1964,32,1033,0.0309777347531462
"5101","Dorethea",1912,1977,32,1033,0.0309777347531462
"5102","Tuesday",1945,2014,74,2389,0.030975303474257
"5103","Deonna",1946,2014,108,3487,0.0309721823917408
"5104","Lora",1880,2014,1599,51633,0.0309685666143745
"5105","Alfred",1898,1994,40,1292,0.0309597523219814
"5106","Tommi",1945,2014,47,1519,0.0309414088215932
"5107","Sallye",1888,1983,33,1067,0.0309278350515464
"5108","Joi",1942,2014,164,5303,0.0309258910050915
"5109","Dottie",1881,2014,278,8992,0.0309163701067616
"5110","Raquel",1900,2014,1468,47484,0.0309156768595738
"5111","Ouida",1887,1995,151,4886,0.0309046254604994
"5112","Donnetta",1920,2005,47,1521,0.0309007232084155
"5113","Hulda",1880,1980,167,5406,0.0308916019237884
"5114","Kitty",1880,2014,358,11591,0.0308860322664136
"5115","Tania",1918,2014,846,27395,0.0308815477276875
"5116","Audrea",1910,2014,64,2073,0.0308731307284129
"5117","Vernice",1887,2011,225,7290,0.0308641975308642
"5118","Demetra",1912,2014,126,4085,0.0308445532435741
"5119","Robyn",1921,2014,1882,61028,0.0308383037294357
"5120","Gloria",1881,2014,12625,409545,0.030826893259593
"5121","Elma",1880,2014,659,21379,0.0308246410028533
"5122","Estefana",1889,2007,31,1006,0.0308151093439364
"5123","Katherina",1889,2014,46,1493,0.0308104487608841
"5124","Trula",1893,1982,63,2045,0.0308068459657702
"5125","Lucienne",1899,2014,43,1396,0.0308022922636103
"5126","Elvina",1880,2014,77,2500,0.0308
"5127","Alecia",1917,2014,362,11755,0.0307954062101234
"5128","Almeta",1884,1988,69,2241,0.0307898259705489
"5129","Arvella",1887,1979,43,1397,0.0307802433786686
"5130","Devonna",1929,2014,52,1691,0.0307510348905973
"5131","Nelle",1880,2014,169,5498,0.0307384503455802
"5132","Onnie",1886,2009,33,1074,0.0307262569832402
"5133","Maude",1880,2014,1396,45461,0.0307076395151888
"5134","Mable",1880,2014,1619,52725,0.0307064959696539
"5135","Twilla",1913,1994,37,1205,0.0307053941908714
"5136","Almeda",1880,1998,135,4400,0.0306818181818182
"5137","Drusilla",1880,2012,88,2869,0.030672708260718
"5138","Valeri",1948,2014,55,1794,0.0306577480490524
"5139","Talitha",1892,2014,90,2936,0.0306539509536785
"5140","Selma",1880,2014,798,26034,0.0306522240147499
"5141","Memory",1922,2014,36,1175,0.0306382978723404
"5142","Jeana",1922,2014,231,7541,0.0306325421031693
"5143","Jeffie",1881,1976,31,1012,0.0306324110671937
"5144","Maye",1880,2012,57,1861,0.030628694250403
"5145","Pattie",1880,2000,291,9503,0.0306219088708829
"5146","Jewell",1880,2014,893,29165,0.0306188925081433
"5147","Dyanna",1937,2014,48,1568,0.0306122448979592
"5148","Camellia",1921,2014,67,2189,0.0306075833714025
"5149","Elta",1881,1961,43,1405,0.0306049822064057
"5150","Mellanie",1942,2014,31,1014,0.0305719921104536
"5151","Beatriz",1894,2014,521,17042,0.0305715291632438
"5152","Loyce",1901,1981,107,3502,0.0305539691604797
"5153","Vanessa",1900,2014,7563,247581,0.0305475783682916
"5154","Duane",1914,1989,31,1015,0.0305418719211823
"5155","Karalee",1941,2014,35,1146,0.0305410122164049
"5156","Alene",1883,2014,264,8647,0.0305308199375506
"5157","Eve",1880,2014,688,22537,0.0305275768735857
"5158","Etha",1880,1973,55,1802,0.0305216426193119
"5159","Ludie",1880,1964,82,2687,0.0305173055452177
"5160","Katharina",1881,2014,58,1902,0.0304942166140904
"5161","Gwendolyn",1880,2014,3514,115332,0.0304685603301772
"5162","Theodosia",1880,2006,45,1478,0.030446549391069
"5163","Leola",1880,2014,849,27885,0.0304464766003228
"5164","Valentine",1885,2014,52,1708,0.0304449648711944
"5165","Ayesha",1950,2014,151,4961,0.0304374118121346
"5166","Carlin",1920,2014,51,1676,0.0304295942720764
"5167","Carlita",1914,2014,41,1348,0.0304154302670623
"5168","Mardell",1896,1981,66,2170,0.0304147465437788
"5169","Nicky",1924,2014,57,1875,0.0304
"5170","Denia",1924,2014,34,1119,0.0303842716711349
"5171","France",1894,1999,35,1152,0.0303819444444444
"5172","Jenell",1916,2014,92,3030,0.0303630363036304
"5173","Terria",1952,2011,32,1054,0.0303605313092979
"5174","Carita",1900,1999,33,1087,0.0303587856485741
"5175","Irene",1880,2014,10624,350250,0.030332619557459
"5176","Marilee",1912,2014,221,7286,0.0303321438374966
"5177","Jacklyn",1913,2014,488,16090,0.0303293971410814
"5178","Darrell",1916,2011,36,1187,0.0303285593934288
"5179","Anthony",1896,2014,213,7028,0.0303073420603301
"5180","Coreen",1900,2005,75,2475,0.0303030303030303
"5181","Neena",1939,2014,48,1584,0.0303030303030303
"5182","Lottie",1880,2014,1389,45840,0.0303010471204188
"5183","Vernita",1899,2009,122,4027,0.030295505338962
"5184","Rana",1942,2014,120,3962,0.0302877334679455
"5185","Marye",1890,2001,47,1552,0.0302835051546392
"5186","Eura",1882,1982,44,1453,0.0302821748107364
"5187","Lana",1885,2014,1464,48388,0.0302554352318757
"5188","Elnora",1880,2014,639,21126,0.0302470888952002
"5189","Erie",1880,2014,42,1389,0.0302375809935205
"5190","Gaynelle",1893,1975,47,1555,0.0302250803858521
"5191","Claudie",1880,1996,113,3739,0.030221984487831
"5192","Verdie",1880,1972,79,2614,0.0302218821729151
"5193","Verta",1887,1972,33,1092,0.0302197802197802
"5194","Ray",1880,2014,162,5365,0.0301957129543336
"5195","Glennis",1912,1997,62,2054,0.0301850048685492
"5196","Clarisse",1899,2014,45,1491,0.0301810865191147
"5197","Deon",1913,2009,50,1657,0.0301750150875075
"5198","Jaymie",1947,2014,101,3348,0.0301672640382318
"5199","Remona",1914,1991,42,1393,0.0301507537688442
"5200","Maudie",1880,2011,354,11746,0.0301379192916738
"5201","Leanna",1880,2014,675,22400,0.0301339285714286
"5202","Royce",1915,2014,59,1958,0.0301327885597549
"5203","Marge",1889,1976,114,3784,0.0301268498942918
"5204","Velma",1880,2014,2606,86579,0.0300996777509558
"5205","Monette",1910,2013,40,1330,0.0300751879699248
"5206","Christine",1880,2014,17542,583425,0.0300672751424776
"5207","Earnestine",1889,2001,483,16070,0.0300560049782203
"5208","Octavia",1880,2014,446,14840,0.0300539083557951
"5209","Pearline",1889,1999,188,6256,0.0300511508951407
"5210","Merle",1880,2004,442,14713,0.0300414599333922
"5211","Charlyne",1914,2014,34,1132,0.0300353356890459
"5212","Marian",1880,2014,4196,139707,0.0300342860415011
"5213","Loree",1896,2004,104,3463,0.0300317643661565
"5214","Tomasa",1887,2013,93,3097,0.0300290603810139
"5215","Midori",1915,2014,33,1099,0.0300272975432211
"5216","Ileana",1918,2014,141,4700,0.03
"5217","Dyana",1944,2014,53,1767,0.0299943406904358
"5218","Madelon",1897,2012,53,1767,0.0299943406904358
"5219","Florance",1880,1985,50,1667,0.02999400119976
"5220","Margaretta",1880,2007,76,2534,0.0299921073401736
"5221","Thomasine",1909,1994,67,2234,0.0299910474485228
"5222","Anice",1885,2009,30,1001,0.02997002997003
"5223","Clementina",1888,2014,47,1569,0.029955385595921
"5224","Kathrin",1914,2013,36,1202,0.0299500831946755
"5225","Caryl",1896,1996,190,6346,0.029940119760479
"5226","Rachelle",1911,2014,997,33302,0.0299381418533421
"5227","Shirly",1911,2012,31,1036,0.0299227799227799
"5228","Aura",1881,2014,85,2841,0.0299190425906371
"5229","Carmon",1900,2014,47,1571,0.0299172501591343
"5230","Wilma",1880,2014,4174,139638,0.0298915767914178
"5231","Gussie",1880,1991,391,13083,0.02988611174807
"5232","Magdalen",1880,2014,92,3079,0.029879831113998
"5233","Shereen",1937,2013,47,1573,0.0298792116973935
"5234","Myrtle",1880,2014,4076,136435,0.0298750320665518
"5235","Jenny",1880,2014,2687,89946,0.0298734796433416
"5236","Lyda",1880,2014,145,4854,0.0298722702925422
"5237","Docia",1880,1980,33,1106,0.0298372513562387
"5238","Celeste",1881,2014,1634,54765,0.0298365744544874
"5239","Beverly",1893,2014,11225,376420,0.0298204133680463
"5240","Odilia",1915,2013,35,1174,0.0298126064735945
"5241","Darnell",1917,2011,71,2382,0.0298068849706129
"5242","Jordana",1960,2014,88,2953,0.0298002031832035
"5243","Bettina",1903,2014,190,6379,0.029785232795109
"5244","Hermelinda",1915,2012,59,1981,0.0297829379101464
"5245","Sharlyn",1935,2014,43,1444,0.0297783933518006
"5246","Claire",1880,2014,4991,167607,0.0297779925659429
"5247","Riva",1910,2014,36,1209,0.0297766749379653
"5248","Edith",1880,2014,7859,264008,0.0297680373322021
"5249","Lilie",1881,2014,40,1344,0.0297619047619048
"5250","Elsie",1880,2014,5194,174522,0.0297612908401233
"5251","Ila",1880,2014,642,21574,0.0297580420876982
"5252","Lavera",1895,2014,77,2588,0.0297527047913447
"5253","Leonard",1892,1989,42,1412,0.0297450424929178
"5254","Viva",1880,2014,103,3463,0.0297429974010973
"5255","Harry",1880,1988,60,2018,0.0297324083250743
"5256","Theresa",1880,2014,11967,402661,0.0297197891029923
"5257","Randa",1916,2014,107,3601,0.0297139683421272
"5258","Eloise",1880,2014,1381,46527,0.0296816902013884
"5259","Geneva",1880,2014,2583,87025,0.0296811261131859
"5260","Carmelina",1910,2014,39,1314,0.0296803652968037
"5261","Lavonne",1900,2012,487,16411,0.0296752178416916
"5262","Cristine",1916,2014,120,4045,0.0296662546353523
"5263","Oma",1880,2008,284,9579,0.0296481887462157
"5264","Jenice",1921,2014,56,1890,0.0296296296296296
"5265","Alyce",1880,2014,503,16978,0.0296265755683826
"5266","Virginia",1880,2014,19145,646533,0.0296117908907975
"5267","Jon",1924,2009,37,1250,0.0296
"5268","Edna",1880,2014,8699,293942,0.0295942737002538
"5269","Melda",1887,1975,44,1487,0.0295897780766644
"5270","Molly",1880,2014,4651,157199,0.0295867022054848
"5271","Marlyn",1915,2014,193,6524,0.0295830778663397
"5272","Vallerie",1942,2014,31,1048,0.0295801526717557
"5273","Oralia",1912,2014,167,5646,0.0295784626284095
"5274","Elouise",1889,2014,272,9196,0.0295780774249674
"5275","Evelena",1885,2009,39,1319,0.0295678544351782
"5276","Raymond",1896,2005,104,3518,0.0295622512791359
"5277","Otelia",1880,1982,35,1184,0.0295608108108108
"5278","Johanne",1895,2014,42,1421,0.0295566502463054
"5279","Cordia",1880,2007,43,1456,0.029532967032967
"5280","Eula",1880,2013,1389,47043,0.0295261781774122
"5281","Rosemary",1882,2014,4542,153861,0.029520151305399
"5282","Leon",1891,1992,42,1423,0.0295151089248067
"5283","Joleen",1925,2014,187,6336,0.0295138888888889
"5284","Loreta",1900,2014,36,1220,0.0295081967213115
"5285","Lesli",1946,2014,166,5627,0.0295006220010663
"5286","Arthur",1880,1994,94,3187,0.029494822717289
"5287","Lanae",1930,2014,75,2543,0.0294927251278018
"5288","Francesca",1895,2014,785,26641,0.0294658608911077
"5289","Goldie",1880,2014,1051,35673,0.0294620581392089
"5290","Bryna",1926,2014,40,1359,0.0294334069168506
"5291","Lester",1886,1985,40,1359,0.0294334069168506
"5292","Altha",1880,1976,99,3364,0.0294292508917955
"5293","Lera",1885,2014,73,2481,0.0294236195082628
"5294","Tamarah",1957,2013,38,1292,0.0294117647058824
"5295","Jacqualine",1922,2010,70,2381,0.0293994120117598
"5296","Meda",1880,2011,55,1871,0.0293960448957777
"5297","Adair",1916,2014,35,1191,0.0293870696893367
"5298","Jeanie",1882,2014,499,16986,0.0293771341104439
"5299","Zula",1880,2014,127,4324,0.0293709528214616
"5300","Enid",1885,2014,261,8888,0.0293654365436544
"5301","Edwin",1894,2008,35,1192,0.0293624161073825
"5302","Herlinda",1892,2014,126,4292,0.0293569431500466
"5303","Rachel",1880,2014,16361,557422,0.0293511917362429
"5304","Edra",1901,1988,42,1431,0.0293501048218029
"5305","Earlie",1883,1963,39,1329,0.0293453724604966
"5306","Toni",1907,2014,2900,98828,0.0293439106326142
"5307","Josephine",1880,2014,8683,296078,0.0293267314694101
"5308","Inga",1880,2014,115,3923,0.0293143002803977
"5309","Marcell",1912,1998,33,1126,0.0293072824156306
"5310","Carmella",1891,2014,553,18870,0.0293057763645999
"5311","Nadean",1908,2006,40,1365,0.0293040293040293
"5312","Laurine",1891,2002,74,2526,0.0292953285827395
"5313","Phillip",1918,2005,39,1332,0.0292792792792793
"5314","Marylou",1898,2014,376,12847,0.0292675332762513
"5315","Ermelinda",1912,2012,40,1367,0.0292611558156547
"5316","Onita",1899,1981,34,1162,0.0292598967297762
"5317","Zelma",1880,2014,488,16680,0.0292565947242206
"5318","Pearl",1880,2014,4521,154587,0.0292456674882105
"5319","Alise",1908,2014,92,3150,0.0292063492063492
"5320","Willette",1899,2005,62,2123,0.0292039566650966
"5321","Charlsie",1897,2013,59,2021,0.0291934685799109
"5322","Jacquelene",1921,2008,38,1302,0.0291858678955453
"5323","Karolyn",1912,2014,167,5725,0.0291703056768559
"5324","Dixie",1880,2014,1229,42178,0.0291384133908673
"5325","Mettie",1880,1948,30,1030,0.029126213592233
"5326","Annita",1916,2011,40,1374,0.0291120815138282
"5327","Irish",1924,2014,40,1374,0.0291120815138282
"5328","Phyliss",1909,1983,70,2406,0.029093931837074
"5329","Rosia",1880,2013,102,3506,0.029092983456931
"5330","Rona",1896,2014,153,5260,0.0290874524714829
"5331","Doreatha",1905,1988,36,1238,0.0290791599353796
"5332","Jesusa",1896,2001,55,1892,0.0290697674418605
"5333","Voncile",1910,1972,42,1445,0.0290657439446367
"5334","Bertie",1880,1986,396,13635,0.029042904290429
"5335","Celestia",1880,2014,32,1102,0.029038112522686
"5336","Lavona",1902,1995,52,1791,0.029034059184813
"5337","Cara",1882,2014,1463,50390,0.0290335384004763
"5338","Colette",1892,2014,595,20496,0.0290300546448087
"5339","Allison",1908,2014,8150,280838,0.0290202892770921
"5340","Romaine",1887,1991,91,3136,0.0290178571428571
"5341","Raeann",1936,2014,107,3688,0.0290130151843818
"5342","Valerie",1884,2014,7309,251925,0.0290126029572293
"5343","Marylin",1918,2014,122,4208,0.0289923954372624
"5344","Melvin",1895,1991,62,2139,0.0289855072463768
"5345","Ethel",1880,2014,8076,278626,0.0289850911257384
"5346","Betsy",1880,2014,1390,47966,0.0289788600258516
"5347","Gregoria",1887,2011,64,2209,0.0289723856948846
"5348","Charon",1937,2008,29,1001,0.028971028971029
"5349","Jina",1948,2014,56,1933,0.0289705121572685
"5350","Meredith",1895,2014,2070,71468,0.0289640118654503
"5351","Roxana",1882,2014,315,10877,0.0289601912291992
"5352","Johnette",1914,2006,58,2004,0.0289421157684631
"5353","Colene",1908,1997,47,1624,0.0289408866995074
"5354","Vera",1880,2014,3923,135554,0.0289404960384791
"5355","Christeen",1900,2007,77,2662,0.0289256198347107
"5356","Elana",1934,2014,219,7572,0.0289223454833597
"5357","Letitia",1880,2013,329,11380,0.0289103690685413
"5358","Ladonna",1903,2014,612,21175,0.0289020070838253
"5359","Nell",1880,2014,766,26507,0.028898026936281
"5360","Aretta",1900,1991,33,1142,0.0288966725043783
"5361","Kathern",1884,2006,96,3323,0.0288895576286488
"5362","Deetta",1883,1991,34,1177,0.0288870008496177
"5363","Delta",1883,2014,99,3430,0.0288629737609329
"5364","Una",1880,2014,217,7519,0.0288602207740391
"5365","Veta",1889,2010,58,2010,0.0288557213930348
"5366","Shay",1953,2014,167,5789,0.0288478148212126
"5367","Joann",1891,2014,4503,156122,0.0288428280447342
"5368","Coralee",1895,2014,58,2011,0.0288413724515167
"5369","Corene",1883,1997,113,3918,0.0288412455334354
"5370","Synthia",1890,2014,67,2324,0.0288296041308089
"5371","Pricilla",1883,2014,125,4336,0.0288284132841328
"5372","Camelia",1884,2014,71,2464,0.0288149350649351
"5373","Glena",1898,1992,31,1076,0.0288104089219331
"5374","Elia",1884,2014,181,6284,0.0288033099936346
"5375","Theresia",1881,2007,58,2016,0.0287698412698413
"5376","Evaline",1880,2014,42,1460,0.0287671232876712
"5377","Nelida",1933,2013,42,1460,0.0287671232876712
"5378","Maryan",1904,2014,38,1321,0.0287660862982589
"5379","Lorraine",1882,2014,5985,208100,0.0287602114368092
"5380","Romona",1908,2013,148,5149,0.0287434453291901
"5381","Marna",1913,2001,77,2679,0.0287420679357969
"5382","Twyla",1905,2014,194,6750,0.0287407407407407
"5383","Earlene",1901,2007,407,14164,0.0287348206721265
"5384","Joanne",1888,2014,6062,210969,0.0287340794145111
"5385","Carlina",1942,2014,31,1079,0.0287303058387396
"5386","Jeanett",1903,2006,31,1079,0.0287303058387396
"5387","Clifford",1880,1991,58,2019,0.028727092620109
"5388","Lawana",1918,2000,87,3029,0.0287223506107626
"5389","Davina",1916,2014,201,7001,0.0287101842593915
"5390","Tanna",1943,2014,91,3170,0.0287066246056782
"5391","Alberta",1880,2014,2016,70259,0.0286938328185713
"5392","Jacqueline",1891,2014,11973,417341,0.0286887700944791
"5393","Elmira",1880,2014,122,4253,0.0286856336703503
"5394","Jettie",1880,2014,103,3592,0.0286748329621381
"5395","Eugena",1914,2007,33,1151,0.0286707211120765
"5396","Alta",1880,2014,820,28601,0.0286703262123702
"5397","Neysa",1917,2014,34,1186,0.0286677908937605
"5398","Melba",1893,2014,998,34821,0.0286608655696275
"5399","Willia",1882,1981,95,3316,0.028648974668275
"5400","Charolette",1914,2014,90,3142,0.0286441756842775
"5401","Era",1880,2014,157,5482,0.0286391827800073
"5402","Mina",1880,2014,408,14247,0.0286376079174563
"5403","Jene",1915,2008,45,1572,0.0286259541984733
"5404","Deloris",1899,2011,992,34658,0.0286225402504472
"5405","Ena",1880,2014,89,3110,0.0286173633440514
"5406","Maris",1912,2014,60,2098,0.0285986653956149
"5407","Almira",1880,2014,48,1679,0.0285884455032758
"5408","Dorian",1919,2014,125,4373,0.0285844957694946
"5409","Dorthea",1882,2009,69,2414,0.0285832642916321
"5410","Albertha",1882,1987,147,5144,0.0285769828926905
"5411","Alvina",1880,2014,293,10260,0.0285575048732943
"5412","Nita",1881,2014,404,14151,0.0285492191364568
"5413","Louie",1880,2011,62,2172,0.0285451197053407
"5414","Dagmar",1883,2010,45,1578,0.0285171102661597
"5415","Jenette",1899,2012,55,1929,0.0285121824779679
"5416","Phyllis",1880,2014,9186,322291,0.028502192118303
"5417","Melodi",1946,2014,43,1509,0.0284956925115971
"5418","Jacqualyn",1929,2007,30,1053,0.0284900284900285
"5419","Glennie",1881,1972,55,1931,0.0284826514759192
"5420","Regina",1880,2014,5000,175603,0.0284733176540264
"5421","Delsie",1884,2009,40,1405,0.0284697508896797
"5422","Ilana",1946,2014,135,4742,0.028469000421763
"5423","Sybil",1881,2014,541,19004,0.0284676910124184
"5424","Ardelia",1880,1992,39,1370,0.0284671532846715
"5425","Nida",1905,2014,38,1335,0.0284644194756554
"5426","Rosella",1880,2014,435,15283,0.0284629981024668
"5427","Sarrah",1882,2014,45,1581,0.0284629981024668
"5428","Carolynn",1917,2014,170,5975,0.0284518828451883
"5429","Joane",1921,2006,34,1195,0.0284518828451883
"5430","Earline",1889,1995,470,16522,0.0284469192591696
"5431","Janina",1911,2014,78,2742,0.0284463894967177
"5432","Wanita",1899,2013,71,2497,0.0284341209451342
"5433","Mahala",1880,2014,74,2603,0.028428736073761
"5434","Francina",1882,2006,46,1619,0.0284126003705991
"5435","Angeline",1880,2014,986,34717,0.0284010715211568
"5436","Elda",1880,2014,250,8803,0.0283994092922867
"5437","Elois",1895,1976,75,2641,0.0283983339644074
"5438","Evelia",1912,2014,38,1339,0.0283793876026886
"5439","Milagro",1951,2014,39,1375,0.0283636363636364
"5440","Marilou",1915,2013,90,3175,0.0283464566929134
"5441","Darleen",1914,2014,231,8150,0.0283435582822086
"5442","Eunice",1880,2014,2239,79059,0.028320621308137
"5443","Renae",1925,2014,386,13642,0.0282949714118164
"5444","Graciela",1916,2014,427,15097,0.0282837649864211
"5445","Oneida",1887,2011,63,2228,0.0282764811490126
"5446","Gary",1915,1997,93,3289,0.0282760717543326
"5447","Adria",1910,2014,164,5801,0.0282709877607309
"5448","Paulene",1907,2007,40,1416,0.0282485875706215
"5449","Nelda",1884,2014,567,20084,0.02823142800239
"5450","Maryanne",1910,2014,379,13425,0.0282309124767225
"5451","Marianna",1883,2014,417,14773,0.0282271711906857
"5452","Magda",1888,2014,77,2729,0.0282154635397582
"5453","Aurelia",1880,2014,329,11663,0.028208865643488
"5454","Blanch",1880,1983,181,6420,0.0281931464174455
"5455","Carlos",1913,2012,57,2022,0.0281899109792285
"5456","Artie",1880,1989,180,6392,0.0281602002503129
"5457","Janna",1912,2014,428,15202,0.0281541902381266
"5458","Bernadette",1880,2014,1492,52999,0.0281514745561237
"5459","Kevin",1938,2014,149,5293,0.0281503873039864
